"","Date.Time","Tank1","Tank2","Tank3","Tank4","Tank5","Tank6","Tank7","Tank8","Tank9","Tank10","Tank11","Tank12","Tank15","Tank16","Tank17","Tank18"
"41",2021-02-07 03:40:00,4.947,5.205,8.543,8.469,4.74,8.817,8.22,5.05,8.394,4.558,8.17,5.179,8.369,4.558,8.045,5.539
"42",2021-02-07 03:50:00,5.334,4.818,8.568,8.369,4.74,8.841,8.095,5.36,8.344,4.402,8.394,4.895,8.469,4.35,8.295,5.488
"43",2021-02-07 04:00:00,5.693,4.558,8.369,8.543,5.154,8.767,8.27,5.128,8.394,4.298,8.17,4.662,8.519,4.714,8.095,5.205
"44",2021-02-07 04:10:00,5.616,4.402,8.618,8.494,5.514,8.717,8.195,4.792,8.295,4.22,8.394,4.48,8.568,5.102,8.295,4.973
"45",2021-02-07 04:20:00,5.282,4.298,8.444,8.444,5.205,8.792,8.12,4.532,8.419,4.22,8.17,4.324,8.618,5.411,8.245,4.818
"46",2021-02-07 04:30:00,4.999,4.636,8.643,8.369,4.792,8.916,8.12,4.298,8.27,4.194,8.419,4.22,8.668,5.693,8.045,4.688
"47",2021-02-07 04:40:00,4.792,5.128,8.543,8.593,4.532,8.99,8.27,4.115,8.469,4.168,8.195,4.194,8.742,5.411,8.344,4.61
"48",2021-02-07 04:50:00,5.257,5.514,8.394,8.519,4.947,8.941,8.22,3.985,8.245,4.168,8.419,4.662,8.866,4.999,8.17,4.558
"49",2021-02-07 05:00:00,5.668,5.282,8.643,8.444,5.36,8.866,8.145,3.854,8.469,4.168,8.195,5.128,8.965,4.714,8.145,4.532
"50",2021-02-07 05:10:00,5.591,4.947,8.469,8.369,5.334,8.891,8.145,4.246,8.22,4.168,8.419,5.565,9.064,4.506,8.295,4.506
"51",2021-02-07 05:20:00,5.257,4.688,8.618,8.568,4.921,8.99,8.245,4.688,8.494,4.194,8.245,5.385,9.139,4.376,8.12,4.532
"52",2021-02-07 05:30:00,4.947,4.506,8.593,8.543,4.584,9.114,8.17,5.102,8.27,4.22,8.419,5.102,9.188,4.532,8.27,4.532
"53",2021-02-07 05:40:00,4.947,4.376,8.444,8.469,4.792,9.114,8.095,5.36,8.543,4.272,8.295,4.844,9.188,4.999,8.27,4.532
"54",2021-02-07 05:50:00,5.411,4.298,8.643,8.419,5.282,9.04,8.245,5.076,8.344,4.272,8.394,4.636,9.188,5.385,8.095,4.506
"55",2021-02-07 06:00:00,5.745,4.532,8.543,8.369,5.385,9.04,8.245,4.792,8.419,4.298,8.319,4.48,9.163,5.693,8.319,4.506
"56",2021-02-07 06:10:00,5.514,5.05,8.394,8.593,4.999,9.139,8.195,4.532,8.444,4.272,8.369,4.35,9.238,5.36,8.245,4.506
"57",2021-02-07 06:20:00,5.205,5.514,8.643,8.568,4.662,9.238,8.145,4.35,8.245,4.272,8.319,4.246,9.287,4.999,8.07,4.506
"58",2021-02-07 06:30:00,4.947,5.36,8.494,8.519,4.74,9.238,8.095,4.168,8.494,4.272,8.319,4.168,9.336,4.714,8.319,4.506
"59",2021-02-07 06:40:00,4.818,5.024,8.419,8.444,5.205,9.188,8.195,4.037,8.22,4.246,8.295,4.454,9.386,4.506,8.195,4.506
"60",2021-02-07 06:50:00,5.308,4.766,8.618,8.369,5.488,9.139,8.22,3.932,8.494,4.22,8.344,4.947,9.435,4.35,8.045,4.506
"61",2021-02-07 07:00:00,5.719,4.558,8.444,8.593,5.076,9.213,8.145,3.854,8.245,4.22,8.319,5.411,9.41,4.532,8.344,4.48
"62",2021-02-07 07:10:00,5.539,4.402,8.643,8.543,4.688,9.287,8.095,4.246,8.519,4.194,8.295,5.462,9.361,4.973,8.145,4.48
"63",2021-02-07 07:20:00,5.179,4.272,8.519,8.469,4.636,9.312,8.22,4.688,8.319,4.22,8.344,5.179,9.312,5.36,8.145,4.454
"64",2021-02-07 07:30:00,4.895,4.584,8.394,8.394,5.102,9.238,8.12,5.076,8.494,4.194,8.245,4.921,9.262,5.642,8.295,4.428
"65",2021-02-07 07:40:00,5.102,5.024,8.618,8.568,5.462,9.139,8.245,5.36,8.344,4.168,8.344,4.688,9.238,5.411,8.095,4.402
"66",2021-02-07 07:50:00,5.539,5.411,8.444,8.543,5.205,9.188,8.22,5.076,8.444,4.141,8.245,4.506,9.287,4.999,8.319,4.376
"67",2021-02-07 08:00:00,5.719,5.437,8.643,8.444,4.792,9.238,8.145,4.792,8.369,4.115,8.319,4.35,9.312,4.688,8.195,4.376
"68",2021-02-07 08:10:00,5.411,5.076,8.519,8.369,4.584,9.287,8.095,4.532,8.369,4.115,8.319,4.22,9.336,4.454,8.045,4.376
"69",2021-02-07 08:20:00,5.102,4.792,8.494,8.593,5.05,9.188,8.245,4.298,8.394,4.115,8.295,4.141,9.361,4.324,8.295,4.376
"70",2021-02-07 08:30:00,4.844,4.558,8.543,8.568,5.437,9.114,8.17,4.115,8.319,4.089,8.344,4.532,9.287,4.766,8.095,4.35
"71",2021-02-07 08:40:00,5.102,4.376,8.369,8.469,5.308,9.139,8.095,3.985,8.394,4.063,8.295,5.024,9.238,5.128,8.295,4.324
"72",2021-02-07 08:50:00,5.514,4.298,8.593,8.394,4.844,9.213,8.295,3.854,8.319,4.037,8.369,5.462,9.163,5.437,8.22,4.298
"73",2021-02-07 09:00:00,5.719,4.792,8.394,8.593,4.584,9.238,8.195,3.985,8.394,4.011,8.27,5.411,9.114,5.668,8.045,4.272
"74",2021-02-07 09:10:00,5.385,5.179,8.643,8.543,4.999,9.163,8.095,4.428,8.319,4.011,8.369,5.102,9.114,5.411,8.295,4.246
"75",2021-02-07 09:20:00,5.024,5.514,8.494,8.444,5.385,9.064,8.27,4.818,8.419,3.985,8.245,4.844,9.139,4.947,8.095,4.246
"76",2021-02-07 09:30:00,4.895,5.334,8.593,8.369,5.36,9.064,8.17,5.179,8.27,3.985,8.394,4.636,9.188,4.636,8.319,4.246
"77",2021-02-07 09:40:00,5.308,4.947,8.543,8.593,4.895,9.139,8.145,5.334,8.419,4.011,8.27,4.454,9.213,4.402,8.22,4.272
"78",2021-02-07 09:50:00,5.693,4.662,8.394,8.519,4.558,9.188,8.245,4.999,8.245,4.011,8.394,4.324,9.213,4.506,8.045,4.272
"79",2021-02-07 10:00:00,5.591,4.48,8.618,8.419,4.973,9.139,8.145,4.688,8.444,4.011,8.245,4.194,9.163,4.895,8.295,4.272
"80",2021-02-07 10:10:00,5.257,4.324,8.419,8.419,5.36,9.04,8.12,4.428,8.245,4.011,8.394,4.35,9.114,5.231,8.07,4.246
"81",2021-02-07 10:20:00,4.947,4.48,8.643,8.593,5.411,9.04,8.245,4.246,8.444,3.985,8.195,4.818,9.015,5.488,8.295,4.272
"82",2021-02-07 10:30:00,4.947,4.947,8.469,8.494,4.921,9.089,8.145,4.063,8.245,3.958,8.419,5.282,8.792,5.693,8.22,4.636
"83",2021-02-07 10:40:00,5.36,5.308,8.593,8.394,4.584,9.139,8.145,3.906,8.419,3.932,8.17,5.565,8.742,5.334,8.07,5.05
"84",2021-02-07 10:50:00,5.719,5.539,8.494,8.568,4.973,9.04,8.245,3.854,8.245,3.906,8.394,5.231,8.717,4.895,8.295,5.385
"85",2021-02-07 11:00:00,5.514,5.128,8.543,8.519,5.308,8.941,8.095,4.298,8.444,3.906,8.145,4.921,8.742,4.532,8.045,5.591
"86",2021-02-07 11:10:00,5.128,4.74,8.543,8.419,5.462,8.916,8.27,4.688,8.245,3.906,8.394,4.688,8.792,4.324,8.319,5.282
"87",2021-02-07 11:20:00,4.818,4.48,8.444,8.543,4.999,8.965,8.17,5.05,8.444,3.906,8.17,4.506,8.792,4.688,8.145,5.024
"88",2021-02-07 11:30:00,5.205,4.246,8.568,8.568,4.584,9.04,8.195,5.36,8.245,3.906,8.394,4.35,8.767,5.024,8.17,4.792
"89",2021-02-07 11:40:00,5.565,4.662,8.369,8.469,4.895,8.941,8.195,5.102,8.394,3.88,8.195,4.22,8.767,5.308,8.245,4.61
"90",2021-02-07 11:50:00,5.719,5.05,8.593,8.394,5.205,8.841,8.07,4.766,8.319,4.272,8.319,4.324,8.742,5.514,8.02,4.48
"91",2021-02-07 12:00:00,5.334,5.385,8.369,8.568,5.437,8.742,8.27,4.48,8.369,4.688,8.27,4.688,8.693,5.668,8.295,4.35
"92",2021-02-07 12:10:00,4.973,5.539,8.593,8.444,5.565,8.668,8.145,4.22,8.344,5.024,8.27,4.999,8.717,5.488,8.045,4.246
"93",2021-02-07 12:20:00,4.921,5.102,8.369,8.494,5.076,8.717,8.145,4.037,8.344,5.308,8.369,5.308,8.767,4.973,8.295,4.194
"94",2021-02-07 12:30:00,5.334,4.792,8.618,8.568,4.61,8.767,8.22,3.88,8.369,5.514,8.22,5.591,8.792,4.584,8.12,4.272
"95",2021-02-07 12:40:00,5.668,4.61,8.394,8.444,4.947,8.693,8.07,3.985,8.344,5.179,8.394,5.36,8.742,4.376,8.245,4.688
"96",2021-02-07 12:50:00,5.616,4.48,8.643,8.469,5.257,8.618,8.22,4.402,8.419,4.818,8.145,5.024,8.543,4.714,8.195,5.076
"97",2021-02-07 13:00:00,5.205,4.376,8.444,8.568,5.539,8.568,8.07,4.766,8.319,4.558,8.394,4.766,8.319,5.024,8.07,5.385
"98",2021-02-07 13:10:00,4.844,4.272,8.643,8.444,5.154,8.643,8.245,5.102,8.444,4.35,8.17,4.558,8.17,5.282,8.27,5.591
"99",2021-02-07 13:20:00,5.128,4.22,8.444,8.394,4.662,8.717,8.12,5.385,8.27,4.22,8.344,4.376,8.195,5.462,8.045,5.282
"100",2021-02-07 13:30:00,5.488,4.35,8.618,8.568,4.766,8.693,8.245,5.102,8.469,4.115,8.245,4.22,8.245,5.642,8.295,4.973
"101",2021-02-07 13:40:00,5.77,4.688,8.469,8.469,5.128,8.618,8.195,4.74,8.27,4.011,8.295,4.298,8.295,5.668,8.095,4.74
"102",2021-02-07 13:50:00,5.462,5.05,8.618,8.394,5.411,8.543,8.07,4.454,8.494,3.932,8.344,4.74,8.394,5.154,8.27,4.558
"103",2021-02-07 14:00:00,5.076,5.36,8.469,8.593,5.411,8.543,8.27,4.22,8.22,4.011,8.22,5.154,8.494,4.714,8.145,4.428
"104",2021-02-07 14:10:00,4.792,5.539,8.593,8.444,4.869,8.618,8.12,4.011,8.469,4.48,8.394,5.437,8.568,4.376,8.145,4.298
"105",2021-02-07 14:20:00,5.205,5.231,8.469,8.419,4.688,8.618,8.245,3.854,8.195,4.844,8.145,5.462,8.568,4.584,8.22,4.246
"106",2021-02-07 14:30:00,5.514,4.921,8.618,8.593,4.999,8.543,8.145,4.089,8.469,5.154,8.369,4.999,8.344,4.869,8.045,4.584
"107",2021-02-07 14:40:00,5.745,4.662,8.444,8.444,5.231,8.444,8.245,4.48,8.195,5.36,8.195,4.636,8.145,5.102,8.245,4.921
"108",2021-02-07 14:50:00,5.565,4.454,8.618,8.494,5.411,8.344,8.095,4.792,8.444,5.539,8.295,4.298,7.945,5.282,7.995,5.205
"109",2021-02-07 15:00:00,5.102,4.324,8.419,8.543,5.565,8.668,8.245,5.102,8.22,5.179,8.319,4.246,7.77,5.411,8.295,5.437
"110",2021-02-07 15:10:00,4.921,4.272,8.618,8.394,5.102,8.742,8.07,5.36,8.394,4.766,8.22,4.688,8.07,5.539,8.045,5.591
"111",2021-02-07 15:20:00,5.231,4.532,8.394,8.543,4.584,8.792,8.27,5.231,8.27,4.428,8.369,5.102,8.095,5.642,8.295,5.257
"112",2021-02-07 15:30:00,5.514,4.844,8.618,8.494,4.869,8.693,8.12,4.844,8.344,4.168,8.145,5.514,8.12,5.719,8.095,4.895
"113",2021-02-07 15:40:00,5.77,5.154,8.369,8.369,5.154,8.593,8.295,4.506,8.369,3.985,8.344,5.385,8.145,5.719,8.27,4.61
"114",2021-02-07 15:50:00,5.488,5.411,8.593,8.543,5.385,8.494,8.195,4.22,8.27,3.985,8.245,4.999,8.22,5.205,8.145,4.428
"115",2021-02-07 16:00:00,5.076,5.539,8.369,8.394,5.565,8.419,8.095,4.011,8.444,4.428,8.27,4.636,8.295,4.714,8.145,4.272
"116",2021-02-07 16:10:00,4.844,5.205,8.593,8.568,5.36,8.419,8.22,3.827,8.22,4.792,8.369,4.324,8.369,4.35,8.195,4.168
"117",2021-02-07 16:20:00,5.179,4.895,8.369,8.519,4.766,8.494,8.07,4.115,8.494,5.076,8.195,4.246,8.22,4.558,8.07,4.506
"118",2021-02-07 16:30:00,5.411,4.584,8.568,8.369,4.792,8.444,8.195,4.48,8.17,5.282,8.394,4.558,8.02,4.818,8.245,4.844
"119",2021-02-07 16:40:00,5.616,4.376,8.419,8.543,5.024,8.344,8.12,4.792,8.469,5.437,8.145,4.869,7.82,5.05,8.02,5.128
"120",2021-02-07 16:50:00,5.796,4.272,8.543,8.394,5.205,8.618,8.195,5.076,8.17,5.539,8.295,5.154,8.045,5.205,8.27,5.36
"121",2021-02-07 17:00:00,5.616,4.506,8.494,8.568,5.385,8.519,8.095,5.308,8.444,5.179,8.295,5.514,7.97,5.36,8.02,5.539
"122",2021-02-07 17:10:00,5.154,4.818,8.494,8.444,5.565,8.444,8.195,5.385,8.195,4.714,8.245,5.462,7.87,5.462,8.295,5.488
"123",2021-02-07 17:20:00,4.869,5.102,8.543,8.419,5.36,8.444,8.095,4.999,8.394,4.402,8.369,5.102,7.895,5.565,8.045,5.076
"124",2021-02-07 17:30:00,5.231,5.385,8.494,8.568,4.792,8.519,8.22,4.636,8.295,4.168,8.145,4.792,7.945,5.642,8.295,4.766
"125",2021-02-07 17:40:00,5.565,5.565,8.568,8.444,4.714,8.519,8.07,4.324,8.344,4.011,8.394,4.558,7.995,5.719,8.095,4.506
"126",2021-02-07 17:50:00,5.745,5.257,8.494,8.494,5.024,8.419,8.245,4.089,8.419,3.906,8.12,4.324,8.045,5.693,8.27,4.324
"127",2021-02-07 18:00:00,5.385,4.973,8.568,8.519,5.257,8.344,8.095,3.906,8.245,4.324,8.344,4.22,8.12,5.154,8.17,4.22
"128",2021-02-07 18:10:00,4.947,4.714,8.469,8.369,5.437,8.618,8.245,4.011,8.469,4.714,8.245,4.532,8.145,4.636,8.12,4.532
"129",2021-02-07 18:20:00,4.973,4.48,8.593,8.593,5.591,8.543,8.095,4.402,8.195,4.999,8.245,4.844,8.12,4.402,8.22,4.869
"130",2021-02-07 18:30:00,5.231,4.298,8.444,8.444,5.385,8.519,8.27,4.74,8.469,5.205,8.369,5.154,7.945,4.688,8.045,5.154
"131",2021-02-07 18:40:00,5.488,4.324,8.618,8.519,4.766,8.568,8.07,5.024,8.17,5.385,8.145,5.411,7.77,4.947,8.295,5.411
"132",2021-02-07 18:50:00,5.668,4.584,8.419,8.494,4.818,8.494,8.27,5.282,8.444,5.514,8.394,5.616,8.07,5.154,7.995,5.591
"133",2021-02-07 19:00:00,5.821,4.895,8.618,8.344,5.102,8.394,8.095,5.385,8.22,5.308,8.17,5.231,8.095,5.334,8.344,5.308
"134",2021-02-07 19:10:00,5.514,5.231,8.419,8.568,5.36,8.369,8.245,5.024,8.444,4.895,8.319,4.895,8.145,5.514,8.095,4.973
"135",2021-02-07 19:20:00,5.102,5.514,8.618,8.469,5.539,8.668,8.145,4.688,8.22,4.584,8.27,4.636,8.17,5.642,8.245,4.714
"136",2021-02-07 19:30:00,4.792,5.437,8.444,8.369,5.128,8.742,8.22,4.402,8.444,4.376,8.295,4.428,8.22,5.719,8.195,4.532
"137",2021-02-07 19:40:00,5.205,5.179,8.643,8.593,4.636,8.817,8.245,4.168,8.245,4.22,8.344,4.272,8.319,5.231,8.095,4.402
"138",2021-02-07 19:50:00,5.565,4.947,8.469,8.494,4.869,8.767,8.095,3.985,8.394,4.089,8.22,4.194,8.444,4.792,8.27,4.324
"139",2021-02-07 20:00:00,5.693,4.766,8.593,8.369,5.205,8.668,8.245,3.827,8.319,4.011,8.394,4.636,8.543,4.428,8.02,4.246
"140",2021-02-07 20:10:00,5.282,4.61,8.469,8.593,5.462,8.593,8.12,4.115,8.344,3.932,8.17,5.076,8.568,4.48,8.295,4.22
"141",2021-02-07 20:20:00,4.869,4.454,8.593,8.494,5.282,8.618,8.245,4.48,8.394,4.063,8.369,5.437,8.369,4.818,8.07,4.558
"142",2021-02-07 20:30:00,5.102,4.35,8.444,8.344,4.74,8.668,8.145,4.818,8.295,4.532,8.195,5.462,8.145,5.076,8.319,4.921
"143",2021-02-07 20:40:00,5.411,4.272,8.618,8.568,4.818,8.618,8.245,5.102,8.469,4.921,8.319,4.999,7.97,5.308,8.145,5.231
"144",2021-02-07 20:50:00,5.642,4.402,8.444,8.444,5.102,8.519,8.145,5.36,8.245,5.205,8.245,4.61,7.795,5.462,8.245,5.462
"145",2021-02-07 21:00:00,5.77,4.714,8.643,8.494,5.334,8.419,8.245,5.179,8.494,5.411,8.27,4.246,8.095,5.591,8.195,5.565
"146",2021-02-07 21:10:00,5.385,4.999,8.444,8.543,5.514,8.444,8.145,4.792,8.195,5.539,8.369,4.402,8.17,5.668,8.12,5.179
"147",2021-02-07 21:20:00,4.999,5.308,8.618,8.394,5.565,8.668,8.195,4.454,8.469,5.154,8.17,4.818,8.17,5.77,8.22,4.844
"148",2021-02-07 21:30:00,4.999,5.514,8.444,8.568,4.999,8.693,8.195,4.168,8.17,4.74,8.394,5.205,8.22,5.488,8.045,4.584
"149",2021-02-07 21:40:00,5.36,5.411,8.618,8.494,4.584,8.742,8.095,3.958,8.444,4.402,8.145,5.591,8.295,4.921,8.27,4.402
"150",2021-02-07 21:50:00,5.642,5.076,8.419,8.344,4.895,8.618,8.195,3.958,8.22,4.168,8.344,5.334,8.344,4.48,7.995,4.246
"151",2021-02-07 22:00:00,5.719,4.792,8.618,8.568,5.179,8.519,8.12,4.35,8.369,3.985,8.27,4.973,8.295,4.48,8.295,4.298
"152",2021-02-07 22:10:00,5.308,4.558,8.394,8.444,5.385,8.419,8.17,4.688,8.344,3.958,8.22,4.662,8.07,4.74,8.045,4.636
"153",2021-02-07 22:20:00,4.869,4.376,8.618,8.543,5.539,8.444,8.17,4.973,8.295,4.402,8.369,4.324,7.845,4.947,8.319,4.921
"154",2021-02-07 22:30:00,5.102,4.246,8.344,8.519,5.565,8.643,8.145,5.205,8.444,4.74,8.12,4.298,7.97,5.128,8.095,5.179
"155",2021-02-07 22:40:00,5.308,4.376,8.593,8.344,4.947,8.643,8.22,5.411,8.195,4.973,8.319,4.584,7.995,5.257,8.295,5.36
"156",2021-02-07 22:50:00,5.514,4.636,8.344,8.593,4.74,8.568,8.095,5.205,8.469,5.154,8.245,4.869,7.795,5.36,8.095,5.514
"157",2021-02-07 23:00:00,5.719,4.895,8.543,8.419,4.947,8.444,8.245,4.766,8.17,5.257,8.22,5.102,8.07,5.411,8.245,5.616
"158",2021-02-07 23:10:00,5.642,5.128,8.444,8.568,5.102,8.444,8.12,4.376,8.419,5.36,8.369,5.36,8.07,5.488,8.145,5.257
"159",2021-02-07 23:20:00,5.205,5.334,8.494,8.469,5.257,8.593,8.245,4.089,8.195,5.437,8.12,5.565,8.045,5.539,8.17,4.818
"160",2021-02-07 23:30:00,4.869,5.514,8.568,8.494,5.385,8.469,8.095,3.854,8.394,5.514,8.344,5.462,8.02,5.565,8.17,4.506
"161",2021-02-07 23:40:00,5.128,5.565,8.444,8.519,5.488,8.344,8.245,4.194,8.245,5.539,8.22,4.973,7.97,5.616,8.145,4.298
"162",2021-02-07 23:50:00,5.36,5.154,8.618,8.344,5.565,8.593,8.07,4.506,8.369,5.565,8.245,4.558,7.77,5.616,8.17,4.558
"163",2021-02-08 00:00:00,5.565,4.792,8.419,8.568,5.642,8.494,8.245,4.792,8.319,5.128,8.344,4.272,8.045,5.642,8.145,4.844
"164",2021-02-08 00:10:00,5.693,4.506,8.618,8.394,5.102,8.494,8.045,5.024,8.27,4.636,8.145,4.428,7.845,5.642,8.17,5.076
"165",2021-02-08 00:20:00,5.821,4.272,8.369,8.568,4.636,8.519,8.17,5.231,8.419,4.298,8.369,4.844,7.995,5.642,8.12,5.257
"166",2021-02-08 00:30:00,5.668,4.35,8.568,8.444,4.869,8.394,8.17,5.411,8.17,4.011,8.12,5.205,7.945,5.642,8.195,5.385
"167",2021-02-08 00:40:00,5.179,4.61,8.394,8.494,5.05,8.568,8.12,5.231,8.469,4.115,8.295,5.462,7.795,5.642,8.07,5.514
"168",2021-02-08 00:50:00,4.947,4.869,8.543,8.494,5.205,8.543,8.245,4.766,8.145,4.48,8.22,5.539,7.995,5.616,8.22,5.591
"169",2021-02-08 01:00:00,5.231,5.102,8.469,8.369,5.308,8.394,8.12,4.376,8.444,4.74,8.195,5.05,7.845,5.616,8.045,5.591
"170",2021-02-08 01:10:00,5.488,5.282,8.469,8.543,5.411,8.568,8.245,4.063,8.22,4.947,8.344,4.584,7.82,5.616,8.245,5.128
"171",2021-02-08 01:20:00,5.693,5.437,8.593,8.344,5.514,8.543,8.095,3.932,8.344,5.102,8.12,4.22,7.795,5.616,7.995,4.714
"172",2021-02-08 01:30:00,5.821,5.514,8.394,8.568,5.539,8.394,8.22,4.272,8.344,5.205,8.344,4.428,7.895,5.616,8.27,4.402
