#,Date-Time (EST),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
55,04/30/2021 23:00:00,13.73,0.00,,,,
56,04/30/2021 23:10:00,13.55,0.00,,,,
57,04/30/2021 23:20:00,13.60,0.00,,,,
58,04/30/2021 23:30:00,13.47,0.00,,,,
59,04/30/2021 23:40:00,13.73,0.00,,,,
60,04/30/2021 23:50:00,13.51,0.00,,,,
61,05/01/2021 00:00:00,13.64,0.00,,,,
62,05/01/2021 00:10:00,13.43,0.00,,,,
63,05/01/2021 00:20:00,13.73,0.00,,,,
64,05/01/2021 00:30:00,13.47,0.00,,,,
65,05/01/2021 00:40:00,13.68,0.00,,,,
66,05/01/2021 00:50:00,13.47,0.00,,,,
67,05/01/2021 01:00:00,13.68,0.00,,,,
68,05/01/2021 01:10:00,13.55,0.00,,,,
69,05/01/2021 01:20:00,13.55,0.00,,,,
70,05/01/2021 01:30:00,13.60,0.00,,,,
71,05/01/2021 01:40:00,13.47,0.00,,,,
72,05/01/2021 01:50:00,13.68,0.00,,,,
73,05/01/2021 02:00:00,13.43,0.00,,,,
74,05/01/2021 02:10:00,13.64,0.00,,,,
75,05/01/2021 02:20:00,13.60,0.00,,,,
76,05/01/2021 02:30:00,13.43,0.00,,,,
77,05/01/2021 02:40:00,13.68,0.00,,,,
78,05/01/2021 02:50:00,13.47,0.00,,,,
79,05/01/2021 03:00:00,13.60,0.00,,,,
80,05/01/2021 03:10:00,13.64,0.00,,,,
81,05/01/2021 03:20:00,13.51,0.00,,,,
82,05/01/2021 03:30:00,13.77,0.00,,,,
83,05/01/2021 03:40:00,13.51,0.00,,,,
84,05/01/2021 03:50:00,13.68,0.00,,,,
85,05/01/2021 04:00:00,13.47,0.00,,,,
86,05/01/2021 04:10:00,13.64,0.00,,,,
87,05/01/2021 04:20:00,13.51,0.00,,,,
88,05/01/2021 04:30:00,13.68,0.00,,,,
89,05/01/2021 04:40:00,13.55,0.00,,,,
90,05/01/2021 04:50:00,13.60,0.00,,,,
91,05/01/2021 05:00:00,13.51,0.00,,,,
92,05/01/2021 05:10:00,13.68,0.00,,,,
93,05/01/2021 05:20:00,13.55,0.00,,,,
94,05/01/2021 05:30:00,13.68,0.00,,,,
95,05/01/2021 05:40:00,13.55,0.00,,,,
96,05/01/2021 05:50:00,13.60,0.00,,,,
97,05/01/2021 06:00:00,13.55,0.00,,,,
98,05/01/2021 06:10:00,13.51,60.34,,,,
99,05/01/2021 06:20:00,13.73,140.64,,,,
100,05/01/2021 06:30:00,13.64,230.40,,,,
101,05/01/2021 06:40:00,13.68,297.76,,,,
102,05/01/2021 06:50:00,13.64,384.00,,,,
103,05/01/2021 07:00:00,13.51,463.36,,,,
104,05/01/2021 07:10:00,13.81,543.68,,,,
105,05/01/2021 07:20:00,13.68,631.52,,,,
106,05/01/2021 07:30:00,13.55,790.40,,,,
107,05/01/2021 07:40:00,13.68,979.20,,,,
108,05/01/2021 07:50:00,13.64,1184.96,,,,
109,05/01/2021 08:00:00,13.64,1260.48,,,,
110,05/01/2021 08:10:00,13.68,1476.48,,,,
111,05/01/2021 08:20:00,13.51,1639.68,,,,
112,05/01/2021 08:30:00,13.77,1776.00,,,,
113,05/01/2021 08:40:00,13.64,1858.56,,,,
114,05/01/2021 08:50:00,13.51,2087.04,,,,
115,05/01/2021 09:00:00,13.81,2272.00,,,,
116,05/01/2021 09:10:00,13.73,2390.40,,,,
117,05/01/2021 09:20:00,13.60,2490.24,,,,
118,05/01/2021 09:30:00,13.55,2680.32,,,,
119,05/01/2021 09:40:00,13.81,2864.64,,,,
120,05/01/2021 09:50:00,13.77,2972.16,,,,
121,05/01/2021 10:00:00,13.64,3052.80,,,,
122,05/01/2021 10:10:00,13.64,3153.92,,,,
123,05/01/2021 10:20:00,13.85,3109.12,,,,
124,05/01/2021 10:30:00,13.77,3054.08,,,,
125,05/01/2021 10:40:00,13.68,2882.56,,,,
126,05/01/2021 10:50:00,13.60,3119.36,,,,
127,05/01/2021 11:00:00,13.60,3056.64,,,,
128,05/01/2021 11:10:00,13.77,3037.44,,,,
129,05/01/2021 11:20:00,13.73,3080.96,,,,
130,05/01/2021 11:30:00,13.68,2937.60,,,,
131,05/01/2021 11:40:00,13.55,3082.24,,,,
132,05/01/2021 11:50:00,13.73,3057.92,,,,
133,05/01/2021 12:00:00,13.64,3027.20,,,,
134,05/01/2021 12:10:00,13.60,3159.04,,,,
135,05/01/2021 12:20:00,13.90,2940.16,,,,
136,05/01/2021 12:30:00,13.81,3148.80,,,,
137,05/01/2021 12:40:00,13.77,2991.36,,,,
138,05/01/2021 12:50:00,13.73,3048.96,,,,
139,05/01/2021 13:00:00,13.64,3107.84,,,,
140,05/01/2021 13:10:00,13.60,3096.32,,,,
141,05/01/2021 13:20:00,13.60,2931.20,,,,
142,05/01/2021 13:30:00,13.64,3027.20,,,,
143,05/01/2021 13:40:00,13.64,2897.92,,,,
144,05/01/2021 13:50:00,13.55,3072.00,,,,
145,05/01/2021 14:00:00,13.43,3000.32,,,,
146,05/01/2021 14:10:00,13.34,2956.80,,,,
147,05/01/2021 14:20:00,13.38,2772.48,,,,
148,05/01/2021 14:30:00,13.47,2643.20,,,,
149,05/01/2021 14:40:00,13.47,2503.68,,,,
150,05/01/2021 14:50:00,13.43,2376.96,,,,
151,05/01/2021 15:00:00,13.38,2212.48,,,,
152,05/01/2021 15:10:00,13.34,2097.28,,,,
153,05/01/2021 15:20:00,13.43,1861.76,,,,
154,05/01/2021 15:30:00,13.43,1781.12,,,,
155,05/01/2021 15:40:00,13.43,1635.20,,,,
156,05/01/2021 15:50:00,13.43,1467.52,,,,
157,05/01/2021 16:00:00,13.55,1306.88,,,,
158,05/01/2021 16:10:00,13.51,1139.52,,,,
159,05/01/2021 16:20:00,13.55,984.96,,,,
160,05/01/2021 16:30:00,13.64,816.00,,,,
161,05/01/2021 16:40:00,13.68,652.16,,,,
162,05/01/2021 16:50:00,13.68,530.72,,,,
163,05/01/2021 17:00:00,13.68,428.64,,,,
164,05/01/2021 17:10:00,13.68,382.24,,,,
165,05/01/2021 17:20:00,13.73,302.88,,,,
166,05/01/2021 17:30:00,13.77,229.52,,,,
167,05/01/2021 17:40:00,13.81,146.64,,,,
168,05/01/2021 17:50:00,13.90,75.84,,,,
169,05/01/2021 18:00:00,13.90,0.00,,,,
170,05/01/2021 18:10:00,13.90,0.00,,,,
171,05/01/2021 18:20:00,13.90,0.00,,,,
172,05/01/2021 18:30:00,13.94,0.00,,,,
173,05/01/2021 18:40:00,13.98,0.00,,,,
174,05/01/2021 18:50:00,14.03,0.00,,,,
175,05/01/2021 19:00:00,14.03,0.00,,,,
176,05/01/2021 19:10:00,14.07,0.00,,,,
177,05/01/2021 19:20:00,14.11,0.00,,,,
178,05/01/2021 19:30:00,14.11,0.00,,,,
179,05/01/2021 19:40:00,14.15,0.00,,,,
180,05/01/2021 19:50:00,14.20,0.00,,,,
181,05/01/2021 20:00:00,14.20,0.00,,,,
182,05/01/2021 20:10:00,14.28,0.00,,,,
183,05/01/2021 20:20:00,14.28,0.00,,,,
184,05/01/2021 20:30:00,14.24,0.00,,,,
185,05/01/2021 20:40:00,14.20,0.00,,,,
186,05/01/2021 20:50:00,14.20,0.00,,,,
187,05/01/2021 21:00:00,14.24,0.00,,,,
188,05/01/2021 21:10:00,14.24,0.21,,,,
189,05/01/2021 21:20:00,14.24,0.00,,,,
190,05/01/2021 21:30:00,14.24,0.00,,,,
191,05/01/2021 21:40:00,14.24,0.00,,,,
192,05/01/2021 21:50:00,14.20,0.00,,,,
193,05/01/2021 22:00:00,14.20,0.00,,,,
194,05/01/2021 22:10:00,14.15,0.00,,,,
195,05/01/2021 22:20:00,14.11,0.00,,,,
196,05/01/2021 22:30:00,14.03,0.00,,,,
197,05/01/2021 22:40:00,14.03,0.00,,,,
198,05/01/2021 22:50:00,14.03,0.00,,,,
199,05/01/2021 23:00:00,14.03,0.00,,,,
200,05/01/2021 23:10:00,14.03,0.00,,,,
201,05/01/2021 23:20:00,14.03,0.00,,,,
202,05/01/2021 23:30:00,14.03,0.00,,,,
203,05/01/2021 23:40:00,13.98,0.00,,,,
204,05/01/2021 23:50:00,13.90,0.00,,,,
205,05/02/2021 00:00:00,13.85,0.00,,,,
206,05/02/2021 00:10:00,13.81,0.00,,,,
207,05/02/2021 00:20:00,13.81,0.21,,,,
208,05/02/2021 00:30:00,13.81,0.00,,,,
209,05/02/2021 00:40:00,13.77,0.00,,,,
210,05/02/2021 00:50:00,13.73,0.00,,,,
211,05/02/2021 01:00:00,13.64,0.00,,,,
212,05/02/2021 01:10:00,13.55,0.00,,,,
213,05/02/2021 01:20:00,13.47,0.00,,,,
214,05/02/2021 01:30:00,13.43,0.00,,,,
215,05/02/2021 01:40:00,13.43,0.00,,,,
216,05/02/2021 01:50:00,13.30,0.00,,,,
217,05/02/2021 02:00:00,13.17,0.00,,,,
218,05/02/2021 02:10:00,13.25,0.00,,,,
219,05/02/2021 02:20:00,13.17,0.00,,,,
220,05/02/2021 02:30:00,13.21,0.00,,,,
221,05/02/2021 02:40:00,13.21,0.00,,,,
222,05/02/2021 02:50:00,13.21,0.00,,,,
223,05/02/2021 03:00:00,13.25,0.00,,,,
224,05/02/2021 03:10:00,13.21,0.00,,,,
225,05/02/2021 03:20:00,13.25,0.00,,,,
226,05/02/2021 03:30:00,13.21,0.21,,,,
227,05/02/2021 03:40:00,13.17,0.00,,,,
228,05/02/2021 03:50:00,13.47,0.00,,,,
229,05/02/2021 04:00:00,13.47,0.00,,,,
230,05/02/2021 04:10:00,13.38,0.00,,,,
231,05/02/2021 04:20:00,13.34,0.00,,,,
232,05/02/2021 04:30:00,13.34,0.00,,,,
233,05/02/2021 04:40:00,13.30,0.00,,,,
234,05/02/2021 04:50:00,13.30,0.00,,,,
235,05/02/2021 05:00:00,13.34,0.00,,,,
236,05/02/2021 05:10:00,13.38,0.00,,,,
237,05/02/2021 05:20:00,13.34,0.00,,,,
238,05/02/2021 05:30:00,13.38,0.00,,,,
239,05/02/2021 05:40:00,13.38,0.00,,,,
240,05/02/2021 05:50:00,13.43,0.00,,,,
241,05/02/2021 06:00:00,13.47,0.00,,,,
242,05/02/2021 06:10:00,13.51,60.76,,,,
243,05/02/2021 06:20:00,13.51,139.64,,,,
244,05/02/2021 06:30:00,13.55,208.72,,,,
245,05/02/2021 06:40:00,13.55,284.64,,,,
246,05/02/2021 06:50:00,13.55,369.12,,,,
247,05/02/2021 07:00:00,13.60,431.20,,,,
248,05/02/2021 07:10:00,13.64,505.44,,,,
249,05/02/2021 07:20:00,13.64,606.72,,,,
250,05/02/2021 07:30:00,13.68,740.16,,,,
251,05/02/2021 07:40:00,13.68,928.32,,,,
252,05/02/2021 07:50:00,13.68,1100.16,,,,
253,05/02/2021 08:00:00,13.77,1226.24,,,,
254,05/02/2021 08:10:00,13.77,1378.56,,,,
255,05/02/2021 08:20:00,13.81,1576.96,,,,
256,05/02/2021 08:30:00,13.81,1678.08,,,,
257,05/02/2021 08:40:00,13.85,1866.88,,,,
258,05/02/2021 08:50:00,13.85,1939.20,,,,
259,05/02/2021 09:00:00,13.81,2153.60,,,,
260,05/02/2021 09:10:00,13.81,2316.80,,,,
261,05/02/2021 09:20:00,13.90,2447.36,,,,
262,05/02/2021 09:30:00,13.94,2608.64,,,,
263,05/02/2021 09:40:00,13.98,2663.68,,,,
264,05/02/2021 09:50:00,13.98,2780.16,,,,
265,05/02/2021 10:00:00,13.98,2801.92,,,,
266,05/02/2021 10:10:00,13.98,2864.64,,,,
267,05/02/2021 10:20:00,14.03,2927.36,,,,
268,05/02/2021 10:30:00,14.11,2983.68,,,,
269,05/02/2021 10:40:00,14.11,2912.00,,,,
270,05/02/2021 10:50:00,14.11,2876.16,,,,
271,05/02/2021 11:00:00,14.15,2955.52,,,,
272,05/02/2021 11:10:00,14.15,2830.08,,,,
273,05/02/2021 11:20:00,14.11,2791.68,,,,
274,05/02/2021 11:30:00,14.07,2961.92,,,,
275,05/02/2021 11:40:00,14.07,3041.28,,,,
276,05/02/2021 11:50:00,14.03,3002.88,,,,
277,05/02/2021 12:00:00,13.94,2653.44,,,,
278,05/02/2021 12:10:00,13.94,2908.16,,,,
279,05/02/2021 12:20:00,13.90,2978.56,,,,
280,05/02/2021 12:30:00,13.94,2935.04,,,,
281,05/02/2021 12:40:00,13.90,2865.92,,,,
282,05/02/2021 12:50:00,13.90,3015.68,,,,
283,05/02/2021 13:00:00,13.90,2836.48,,,,
284,05/02/2021 13:10:00,13.90,2997.76,,,,
285,05/02/2021 13:20:00,13.90,2912.00,,,,
286,05/02/2021 13:30:00,13.81,2830.08,,,,
287,05/02/2021 13:40:00,13.85,2956.80,,,,
288,05/02/2021 13:50:00,13.85,2814.72,,,,
289,05/02/2021 14:00:00,13.85,2848.00,,,,
290,05/02/2021 14:10:00,13.81,2735.36,,,,
291,05/02/2021 14:20:00,13.81,2648.32,,,,
292,05/02/2021 14:30:00,13.85,2567.68,,,,
293,05/02/2021 14:40:00,13.85,2480.00,,,,
294,05/02/2021 14:50:00,13.85,2168.96,,,,
295,05/02/2021 15:00:00,13.85,2114.56,,,,
296,05/02/2021 15:10:00,13.81,1985.28,,,,
297,05/02/2021 15:20:00,13.81,1807.36,,,,
298,05/02/2021 15:30:00,13.81,1706.88,,,,
299,05/02/2021 15:40:00,13.77,1548.80,,,,
300,05/02/2021 15:50:00,13.77,1402.88,,,,
301,05/02/2021 16:00:00,13.77,1259.84,,,,
302,05/02/2021 16:10:00,13.77,1125.12,,,,
303,05/02/2021 16:20:00,13.90,955.84,,,,
304,05/02/2021 16:30:00,13.98,828.80,,,,
305,05/02/2021 16:40:00,14.03,652.16,,,,
306,05/02/2021 16:50:00,14.11,547.84,,,,
307,05/02/2021 17:00:00,14.20,457.28,,,,
308,05/02/2021 17:10:00,14.33,402.88,,,,
309,05/02/2021 17:20:00,14.37,324.40,,,,
310,05/02/2021 17:30:00,14.50,248.40,,,,
311,05/02/2021 17:40:00,14.63,182.80,,,,
312,05/02/2021 17:50:00,14.63,112.08,,,,
313,05/02/2021 18:00:00,14.71,40.44,,,,
314,05/02/2021 18:10:00,14.84,40.87,,,,
315,05/02/2021 18:20:00,14.93,41.30,,,,
316,05/02/2021 18:30:00,15.06,40.87,,,,
317,05/02/2021 18:40:00,15.06,41.30,,,,
318,05/02/2021 18:50:00,15.14,41.30,,,,
319,05/02/2021 19:00:00,15.18,40.44,,,,
320,05/02/2021 19:10:00,15.18,40.87,,,,
321,05/02/2021 19:20:00,15.27,41.30,,,,
322,05/02/2021 19:30:00,15.31,40.87,,,,
323,05/02/2021 19:40:00,15.31,40.87,,,,
324,05/02/2021 19:50:00,15.36,42.14,,,,
325,05/02/2021 20:00:00,15.40,41.72,,,,
326,05/02/2021 20:10:00,15.40,41.30,,,,
327,05/02/2021 20:20:00,15.36,41.30,,,,
328,05/02/2021 20:30:00,15.44,0.00,,,,
329,05/02/2021 20:40:00,15.40,0.00,,,,
330,05/02/2021 20:50:00,15.40,0.00,,,,
331,05/02/2021 21:00:00,15.48,0.00,,,,
332,05/02/2021 21:10:00,15.44,0.00,,,,
333,05/02/2021 21:20:00,15.44,0.00,,,,
334,05/02/2021 21:30:00,15.44,0.00,,,,
335,05/02/2021 21:40:00,15.48,0.00,,,,
336,05/02/2021 21:50:00,15.44,0.00,,,,
337,05/02/2021 22:00:00,15.53,0.00,,,,
338,05/02/2021 22:10:00,15.53,0.00,,,,
339,05/02/2021 22:20:00,15.53,0.00,,,,
340,05/02/2021 22:30:00,15.48,0.00,,,,
341,05/02/2021 22:40:00,15.48,0.00,,,,
342,05/02/2021 22:50:00,15.48,0.00,,,,
343,05/02/2021 23:00:00,15.48,0.00,,,,
344,05/02/2021 23:10:00,15.48,0.00,,,,
345,05/02/2021 23:20:00,15.44,0.00,,,,
346,05/02/2021 23:30:00,15.44,0.00,,,,
347,05/02/2021 23:40:00,15.44,0.00,,,,
348,05/02/2021 23:50:00,15.40,0.00,,,,
349,05/03/2021 00:00:00,15.40,0.00,,,,
350,05/03/2021 00:10:00,15.36,0.00,,,,
351,05/03/2021 00:20:00,15.40,0.00,,,,
352,05/03/2021 00:30:00,15.36,0.00,,,,
353,05/03/2021 00:40:00,15.31,0.00,,,,
354,05/03/2021 00:50:00,15.27,0.00,,,,
355,05/03/2021 01:00:00,15.27,0.00,,,,
356,05/03/2021 01:10:00,15.18,0.21,,,,
357,05/03/2021 01:20:00,15.18,0.00,,,,
358,05/03/2021 01:30:00,15.06,0.00,,,,
359,05/03/2021 01:40:00,15.06,0.00,,,,
360,05/03/2021 01:50:00,15.01,0.00,,,,
361,05/03/2021 02:00:00,14.93,0.00,,,,
362,05/03/2021 02:10:00,14.84,0.00,,,,
363,05/03/2021 02:20:00,14.84,0.00,,,,
364,05/03/2021 02:30:00,14.80,0.00,,,,
365,05/03/2021 02:40:00,14.71,0.00,,,,
366,05/03/2021 02:50:00,14.75,0.00,,,,
367,05/03/2021 03:00:00,14.71,0.00,,,,
368,05/03/2021 03:10:00,14.71,0.00,,,,
369,05/03/2021 03:20:00,14.67,0.00,,,,
370,05/03/2021 03:30:00,14.63,0.00,,,,
371,05/03/2021 03:40:00,14.67,0.00,,,,
372,05/03/2021 03:50:00,14.67,0.00,,,,
373,05/03/2021 04:00:00,14.67,0.00,,,,
374,05/03/2021 04:10:00,14.67,0.00,,,,
375,05/03/2021 04:20:00,14.67,0.21,,,,
376,05/03/2021 04:30:00,14.67,0.00,,,,
377,05/03/2021 04:40:00,14.63,0.00,,,,
378,05/03/2021 04:50:00,14.67,0.00,,,,
379,05/03/2021 05:00:00,14.63,0.00,,,,
380,05/03/2021 05:10:00,14.63,0.00,,,,
381,05/03/2021 05:20:00,14.67,0.00,,,,
382,05/03/2021 05:30:00,14.63,0.00,,,,
383,05/03/2021 05:40:00,14.58,0.00,,,,
384,05/03/2021 05:50:00,14.63,0.00,,,,
385,05/03/2021 06:00:00,14.63,0.00,,,,
386,05/03/2021 06:10:00,14.63,59.00,,,,
387,05/03/2021 06:20:00,14.63,134.52,,,,
388,05/03/2021 06:30:00,14.67,207.84,,,,
389,05/03/2021 06:40:00,14.67,265.76,,,,
390,05/03/2021 06:50:00,14.67,324.40,,,,
391,05/03/2021 07:00:00,14.63,407.20,,,,
392,05/03/2021 07:10:00,14.67,494.24,,,,
393,05/03/2021 07:20:00,14.71,586.56,,,,
394,05/03/2021 07:30:00,14.67,747.84,,,,
395,05/03/2021 07:40:00,14.71,882.24,,,,
396,05/03/2021 07:50:00,14.80,1043.52,,,,
397,05/03/2021 08:00:00,14.80,1205.76,,,,
398,05/03/2021 08:10:00,14.84,1340.16,,,,
399,05/03/2021 08:20:00,14.88,1569.28,,,,
400,05/03/2021 08:30:00,14.84,1647.36,,,,
401,05/03/2021 08:40:00,14.93,1760.64,,,,
402,05/03/2021 08:50:00,14.93,1925.76,,,,
403,05/03/2021 09:00:00,14.93,2028.80,,,,
404,05/03/2021 09:10:00,15.01,2191.36,,,,
405,05/03/2021 09:20:00,15.01,2299.52,,,,
406,05/03/2021 09:30:00,15.01,2439.04,,,,
407,05/03/2021 09:40:00,15.06,2603.52,,,,
408,05/03/2021 09:50:00,15.06,2746.88,,,,
409,05/03/2021 10:00:00,15.14,2917.12,,,,
410,05/03/2021 10:10:00,15.18,2961.92,,,,
411,05/03/2021 10:20:00,15.23,2819.84,,,,
412,05/03/2021 10:30:00,15.23,2766.08,,,,
413,05/03/2021 10:40:00,15.31,2859.52,,,,
414,05/03/2021 10:50:00,15.40,2856.96,,,,
415,05/03/2021 11:00:00,15.48,2776.32,,,,
416,05/03/2021 11:10:00,15.48,2807.04,,,,
417,05/03/2021 11:20:00,15.57,2771.20,,,,
418,05/03/2021 11:30:00,15.57,2871.04,,,,
419,05/03/2021 11:40:00,15.57,2780.16,,,,
420,05/03/2021 11:50:00,15.61,2810.88,,,,
421,05/03/2021 12:00:00,15.66,2840.32,,,,
422,05/03/2021 12:10:00,15.70,2819.84,,,,
423,05/03/2021 12:20:00,15.74,2750.72,,,,
424,05/03/2021 12:30:00,15.70,2845.44,,,,
425,05/03/2021 12:40:00,15.70,2812.16,,,,
426,05/03/2021 12:50:00,15.74,2801.92,,,,
427,05/03/2021 13:00:00,15.78,2871.04,,,,
428,05/03/2021 13:10:00,15.74,2835.20,,,,
429,05/03/2021 13:20:00,15.74,2872.32,,,,
430,05/03/2021 13:30:00,15.74,2762.24,,,,
431,05/03/2021 13:40:00,15.78,2903.04,,,,
432,05/03/2021 13:50:00,15.70,2826.24,,,,
433,05/03/2021 14:00:00,15.74,2846.72,,,,
434,05/03/2021 14:10:00,15.70,2681.60,,,,
435,05/03/2021 14:20:00,15.66,2512.64,,,,
436,05/03/2021 14:30:00,15.66,2439.04,,,,
437,05/03/2021 14:40:00,15.53,2351.36,,,,
438,05/03/2021 14:50:00,15.44,2142.08,,,,
439,05/03/2021 15:00:00,15.40,2092.16,,,,
440,05/03/2021 15:10:00,15.40,1942.40,,,,
441,05/03/2021 15:20:00,15.36,1790.72,,,,
442,05/03/2021 15:30:00,15.36,1541.76,,,,
443,05/03/2021 15:40:00,15.31,1432.96,,,,
444,05/03/2021 15:50:00,15.31,1367.04,,,,
445,05/03/2021 16:00:00,15.36,1231.36,,,,
446,05/03/2021 16:10:00,15.27,1044.16,,,,
447,05/03/2021 16:20:00,15.27,938.88,,,,
448,05/03/2021 16:30:00,15.23,749.44,,,,
449,05/03/2021 16:40:00,15.23,619.52,,,,
450,05/03/2021 16:50:00,15.10,516.80,,,,
451,05/03/2021 17:00:00,15.10,429.44,,,,
452,05/03/2021 17:10:00,15.01,382.88,,,,
453,05/03/2021 17:20:00,14.97,309.76,,,,
454,05/03/2021 17:30:00,15.01,239.84,,,,
455,05/03/2021 17:40:00,15.01,172.48,,,,
456,05/03/2021 17:50:00,15.06,104.24,,,,
457,05/03/2021 18:00:00,15.10,38.72,,,,
458,05/03/2021 18:10:00,15.14,38.29,,,,
459,05/03/2021 18:20:00,15.14,38.29,,,,
460,05/03/2021 18:30:00,15.18,37.86,,,,
461,05/03/2021 18:40:00,15.23,38.29,,,,
462,05/03/2021 18:50:00,15.27,38.29,,,,
463,05/03/2021 19:00:00,15.27,38.72,,,,
464,05/03/2021 19:10:00,15.31,37.86,,,,
465,05/03/2021 19:20:00,15.36,37.86,,,,
466,05/03/2021 19:30:00,15.40,38.29,,,,
467,05/03/2021 19:40:00,15.40,38.72,,,,
468,05/03/2021 19:50:00,15.40,38.29,,,,
469,05/03/2021 20:00:00,15.44,38.29,,,,
470,05/03/2021 20:10:00,15.44,39.15,,,,
471,05/03/2021 20:20:00,15.48,0.00,,,,
472,05/03/2021 20:30:00,15.44,0.00,,,,
473,05/03/2021 20:40:00,15.48,0.00,,,,
474,05/03/2021 20:50:00,15.48,0.00,,,,
475,05/03/2021 21:00:00,15.53,0.00,,,,
476,05/03/2021 21:10:00,15.48,0.00,,,,
477,05/03/2021 21:20:00,15.44,0.00,,,,
478,05/03/2021 21:30:00,15.48,0.00,,,,
479,05/03/2021 21:40:00,15.53,0.00,,,,
480,05/03/2021 21:50:00,15.57,0.00,,,,
481,05/03/2021 22:00:00,15.53,0.00,,,,
482,05/03/2021 22:10:00,15.53,0.00,,,,
483,05/03/2021 22:20:00,15.57,0.00,,,,
484,05/03/2021 22:30:00,15.53,0.00,,,,
485,05/03/2021 22:40:00,15.53,0.00,,,,
486,05/03/2021 22:50:00,15.48,0.21,,,,
487,05/03/2021 23:00:00,15.48,0.00,,,,
488,05/03/2021 23:10:00,15.53,0.00,,,,
489,05/03/2021 23:20:00,15.53,0.00,,,,
490,05/03/2021 23:30:00,15.53,0.00,,,,
491,05/03/2021 23:40:00,15.48,0.00,,,,
492,05/03/2021 23:50:00,15.48,0.00,,,,
493,05/04/2021 00:00:00,15.48,0.00,,,,
494,05/04/2021 00:10:00,15.44,0.00,,,,
495,05/04/2021 00:20:00,15.44,0.00,,,,
496,05/04/2021 00:30:00,15.44,0.00,,,,
497,05/04/2021 00:40:00,15.40,0.00,,,,
498,05/04/2021 00:50:00,15.40,0.00,,,,
499,05/04/2021 01:00:00,15.36,0.00,,,,
500,05/04/2021 01:10:00,15.40,0.00,,,,
501,05/04/2021 01:20:00,15.36,0.00,,,,
502,05/04/2021 01:30:00,15.40,0.00,,,,
503,05/04/2021 01:40:00,15.36,0.00,,,,
504,05/04/2021 01:50:00,15.36,0.00,,,,
505,05/04/2021 02:00:00,15.36,0.00,,,,
506,05/04/2021 02:10:00,15.36,0.00,,,,
507,05/04/2021 02:20:00,15.36,0.00,,,,
