"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST-1065","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"evm.TU.chromosome_11.1886",26.94563280074,-19.4050946358913,3.66690389459833,-5.29195615529404,1.21014908727941e-07,0.000120690761650992,0,0,3,0,0,62,304,75,1,0,0,3,0,4,0,0,221,5,0
"evm.TU.chromosome_11.14",28.1644391848868,39.7174184027725,4.91393673648548,8.08260678406271,6.3396783563713e-16,5.90118393672229e-12,0,0,0,20,0,38,0,122,0,0,0,0,18,17,0,0,0,0,0
"evm.TU.chromosome_6.252",45.2200021927046,16.9466389200228,2.5261791815881,6.70840732262277,1.96760070033332e-11,4.57877079640066e-08,0,19,0,0,14,66,37,314,0,4,0,0,13,29,0,0,12,0,0
"evm.TU.chromosome_13.3248",20.0716711516277,23.5872080626057,4.91311044294218,4.80087071856677,1.57977234708212e-06,0.00129750419977259,0,0,0,0,50,0,0,0,0,550,3,86,26,0,0,0,0,0,0
"evm.TU.chromosome_4.1160",35.4585441844923,-20.7931793494597,4.95639247722698,-4.19522453982359,2.72601399707465e-05,0.0149262629153548,0,0,110,0,19,0,0,0,102,0,0,0,239,244,82,0,0,0,0
"evm.TU.chromosome_11.1802",61.9021397206275,-8.65493982461181,1.96477114073888,-4.40506257708823,1.05753345175595e-05,0.00703133848578214,126,110,64,0,49,105,16,19,0,0,50,242,406,98,0,0,122,81,0
"evm.TU.chromosome_11.1111",25.2972058639901,-8.22402495203586,1.81396892316653,-4.53371876827949,5.7954181519507e-06,0.00412138632319519,205,29,0,0,18,14,20,0,90,0,0,12,10,87,4,0,86,0,32
"evm.TU.chromosome_14.4844",26.6353646304097,-21.2264061287806,3.8319017275204,-5.53939209253054,3.03523397317316e-08,3.53162119586919e-05,164,293,0,0,3,349,31,0,6,0,0,132,0,140,0,0,0,0,0
"evm.TU.chromosome_11.2350",43.0451156072332,-19.7796077613645,4.02250485259523,-4.91723651957888,8.77744773891209e-07,0.000742758266997333,0,0,0,0,46,3,46,163,57,0,0,76,58,0,89,0,0,0,0
"evm.TU.chromosome_14.5306",37.016310040316,20.5482764210505,4.00769137676432,5.12721027876166,2.94067012564032e-07,0.000264897462124212,0,414,0,0,82,137,191,0,0,74,0,360,201,0,0,0,0,0,0
"evm.TU.chromosome_10.855",27.6237124152112,-7.81295330039377,1.92164819083495,-4.06575633232795,4.78769387185313e-05,0.0238743484591962,125,53,6,0,25,147,20,0,35,0,0,7,36,62,18,0,76,0,30
"evm.TU.chromosome_5.1840",57.233247809663,-19.898173779887,4.96629227607732,-4.00664573765356,6.15871301375426e-05,0.0291495018489979,0,0,0,0,0,214,27,375,0,0,0,0,0,21,11,0,0,6,0
"evm.TU.chromosome_13.4083",12.4848234276215,-39.6739681689528,4.95884105993565,-8.00065331585111,1.23760787908796e-15,6.98406664722485e-12,86,0,0,0,0,0,0,0,0,0,89,0,93,0,28,0,0,0,0
"evm.TU.chromosome_13.4082",62.3019853553547,-21.4163538181898,3.86557931341577,-5.54027018508268,3.0200533087074e-08,3.53162119586919e-05,112,0,0,0,0,0,4,0,0,0,318,3,1111,0,107,0,3,0,3
"evm.TU.chromosome_5.1067",24.9648551090864,-6.14761330711806,1.47817965419078,-4.15890807973781,3.19772539968914e-05,0.0171724003435229,32,82,53,0,18,39,80,16,71,0,109,71,55,41,0,0,60,4,0
"evm.TU.chromosome_2.922",47.2396396153768,-21.560958760309,4.95103848066939,-4.35483562579661,1.33166805165709e-05,0.0082637400761165,0,346,0,0,0,303,0,30,198,0,0,0,0,0,81,0,399,0,0
"evm.TU.chromosome_9.2764",37.6938849369011,-17.9820665788747,3.37363711562147,-5.33017214436299,9.81197160175323e-08,0.000101481224807022,15,20,0,0,97,0,0,98,0,0,0,5,149,18,34,0,262,0,0
"evm.TU.chromosome_7.2072",113.013755916425,-6.21307842556515,1.37159620323016,-4.52981599900404,5.90350771451415e-06,0.00412138632319519,45,286,226,0,100,127,95,328,94,9,40,160,27,39,7,0,0,18,91
"evm.TU.chromosome_1.896",993.872398025956,-8.29114907655115,2.04963149326882,-4.04519012504445,5.22806774327798e-05,0.0256129459177259,10,1033,1412,0,28,0,28,4283,868,12,1293,39,28,20,222,6,703,937,6
"evm.TU.chromosome_12.532",23.7776978975268,38.1248433278393,4.91956520970294,7.74963674689078,9.21557904183655e-15,3.67635778204694e-11,0,0,0,0,0,117,0,0,0,0,0,0,156,0,83,150,0,0,0
"evm.TU.chromosome_8.1292",32.1453519572696,-21.9619033467326,3.87531173249068,-5.66713205613981,1.45207430804094e-08,1.84314432054742e-05,232,7,0,0,0,3,13,0,0,0,330,0,4,0,17,0,294,0,0
"evm.TU.chromosome_14.193",8.72540614111234,19.6642312306017,3.64319330254311,5.3975261803636,6.75660170803202e-08,7.25685010372285e-05,0,0,14,0,0,0,194,0,0,36,0,0,25,23,0,0,34,0,0
"evm.TU.chromosome_11.2675",98.8145152003869,-2.58067429183846,0.650235395490199,-3.96883084147233,7.22261287840675e-05,0.0336152441049181,426,122,26,0,85,296,184,35,278,66,113,127,397,366,35,57,108,30,26
"evm.TU.chromosome_12.1150",40.5266346483676,-24.2775409644758,4.24529635109059,-5.71869168997804,1.0734736881723e-08,1.42746441629578e-05,0,0,0,0,0,57,0,266,2,0,0,0,0,48,5,0,103,0,0
"evm.TU.chromosome_2.769",43.8472880761739,-7.17512233770088,1.64149163390633,-4.37109893799819,1.23622756292353e-05,0.00802829178945104,55,191,50,0,45,85,162,67,121,0,0,205,58,85,5,0,81,14,0
"evm.TU.chromosome_14.6479",25.3845699815683,-21.6591508643838,2.12287479319888,-10.2027453214735,1.92745783885766e-24,5.38242601501001e-20,0,40,0,0,62,60,99,20,216,0,5,77,144,27,4,0,35,0,0
"evm.TU.chromosome_5.2498",7.1066039731142,-20.1051599636945,3.99135353287772,-5.03717844036705,4.72444311926556e-07,0.000412281481579659,14,221,0,0,0,0,0,0,0,0,0,0,36,14,0,0,0,0,6
"evm.TU.chromosome_14.2041",8.39420152851577,-18.8919395917678,3.03865955669383,-6.21719519389756,5.06120017001712e-10,7.85188970820712e-07,14,0,0,0,0,172,33,0,12,0,0,10,63,5,0,0,13,0,0
"evm.TU.chromosome_3.2051",69.6582982566204,-23.3254124869028,3.2826863233487,-7.1055867631935,1.198124075402e-12,3.04160134596371e-09,1,0,15,0,0,0,138,363,53,0,0,65,3,27,0,0,0,58,8
"evm.TU.chromosome_8.2061",11.4958343138834,-21.3094801931095,3.27299331271664,-6.51070080415845,7.48010011970727e-11,1.39254530561884e-07,166,125,0,0,30,51,0,0,0,0,21,13,0,22,0,0,0,0,0
"evm.TU.chromosome_10.1015",70.6222949188759,22.7033155162521,3.93080334498103,5.77574442772376,7.6613590267297e-09,1.06971725410713e-05,0,0,9,0,0,316,0,0,0,11,377,438,0,462,0,249,442,0,0
"evm.TU.chromosome_14.4749",16.4338348134114,-21.6527782509693,3.2361875450122,-6.69082923959145,2.2190948890738e-11,4.76678652133738e-08,201,47,0,0,10,0,4,72,0,0,14,0,7,0,0,0,0,0,0
"evm.TU.chromosome_11.971",525.812317467217,-3.00756898655537,0.707170871613507,-4.25295937273717,2.10963862074987e-05,0.0125343954222213,1243,4007,313,6,565,1412,2617,157,615,338,802,734,611,475,160,62,489,395,30
"evm.TU.chromosome_2.706",58.5100314705982,-3.22538039788638,0.787775070882739,-4.09429101922733,4.23462159263498e-05,0.0215003287226058,256,272,113,0,86,158,95,21,225,19,30,86,93,35,34,19,113,8,8
"evm.TU.chromosome_13.3827",77.0044684093174,7.60930161946095,1.80362275375239,4.21889866028248,2.45498579562931e-05,0.0137110956685897,0,8,0,6,194,10,685,6,7,1531,0,4,35,18,16,12,9,0,0
"evm.TU.chromosome_6.4",14.8961305793029,-21.0331644334777,4.953879735451,-4.24579633674995,2.17818416567057e-05,0.0126720401721564,0,229,0,0,0,0,0,0,60,0,115,0,0,64,0,0,28,8,0
"evm.TU.chromosome_12.3756",8.56196493023137,17.9202954487752,4.11132181884587,4.35876738391784,1.30797047710975e-05,0.0082637400761165,0,0,100,0,0,0,22,0,0,0,0,67,0,0,0,8,21,0,0
"evm.TU.chromosome_7.1057",25.1866240881135,-6.56361533420187,1.55208004677659,-4.22891547883333,2.34820537429459e-05,0.0133823745055462,38,233,32,0,25,42,31,0,66,0,39,34,54,77,9,0,104,0,9
"evm.TU.chromosome_9.2720",1917.19618505417,-9.24790684975623,2.3620719930876,-3.91516722471603,9.03415704603697e-05,0.0413571861492758,0,2107,2912,0,40,27,26,6850,1485,15,3891,27,0,8,482,9,1271,2286,11
"evm.TU.chromosome_6.2498",17.2510683937717,-6.59496370821236,1.60845021890661,-4.10019758814511,4.12797540188947e-05,0.0213469839069932,7,23,30,0,0,15,6,5,19,1,15,0,6,35,9,0,25,7,28
"evm.TU.chromosome_3.1557",28.0187017026648,-20.702552484782,2.30134048074498,-8.99586682544266,2.34375303784697e-19,3.27246517909384e-15,0,236,28,0,67,137,142,0,153,0,81,140,0,0,0,0,0,0,0
"evm.TU.chromosome_14.7189",107.09734719902,-22.8612544464636,4.86650610003946,-4.69767302794057,2.63142239311032e-06,0.00209949915221731,436,0,0,0,0,0,1103,303,133,0,0,558,0,207,0,0,253,0,0
"evm.TU.chromosome_12.668",15.2650588587554,-21.3096702595388,2.88607801831849,-7.38360852488472,1.54055982932467e-13,4.30201332338915e-10,0,30,0,0,26,27,60,0,165,0,0,85,25,130,0,0,0,0,0
